,index,Name,True_Label,Predicted_Label,Depth,Correctly_Classified,Label_Difference
0,288,2022-08-24_145656_MDCNGB2,0,0,-3.4682143,True,0
1,537,Bare59,0,0,-3.1375325,True,0
2,331,2022-08-30_143923_MDCBGB2,0,0,-3.0864913,True,0
3,73,2022-07-08_144254_MDCNGB4,1,1,-3.9274137,True,0
4,25,2022-07-08_143139_MDCNGB3,2,2,-3.4255714,True,0
5,373,2022-08-30_151532_MDCBGB8,0,2,-3.5140207,False,-2
6,66,2022-07-08_144144_MDCNGB4,0,0,-3.0615518,True,0
7,132,2022-07-26_175512_MDCBGB4,0,2,-3.013182,False,-2
8,386,2022-08-30_151754_MDCBGB9,0,1,-3.6598334,False,-1
9,298,2022-08-24_145836_MDCNGB2,0,0,-3.978889,True,0
10,384,2022-08-30_151734_MDCBGB9,0,0,-3.5925806,True,0
11,92,2022-07-08_145630_MDCNGB6,0,0,-3.1043549,True,0
12,199,2022-07-27_154626_MDCNGB5,0,0,-3.464737,True,0
13,341,2022-08-30_144113_MDCBGB2,0,1,-3.6985,False,-1
14,350,2022-08-30_144846_MDCBGB3,1,2,-3.5121212,False,-1
15,364,2022-08-30_145306_MDCBGB4,0,0,-3.8478947,True,0
16,65,2022-07-08_144134_MDCNGB4,0,0,-3.164375,True,0
17,391,2022-08-30_151844_MDCBGB9,0,1,-3.904375,False,-1
18,464,2022-09-01_144524_MDCNGB2,0,0,-3.408644,True,0
19,70,2022-07-08_144224_MDCNGB4,0,0,-3.1104918,True,0
20,362,2022-08-30_145246_MDCBGB4,0,0,-3.8837037,True,0
21,369,2022-08-30_151448_MDCBGB8,0,2,-3.3519404,False,-2
22,221,2022-08-04_151809_MDCNGB1,1,0,-3.9573214,False,1
23,60,2022-07-08_144044_MDCNGB4,0,1,-3.5485485,False,-1
24,23,2022-07-08_143119_MDCNGB3,0,2,-3.1981537,False,-2
25,5,2022-07-08_142452_MDCNGB2,0,1,-3.818868,False,-1
26,352,2022-08-30_144906_MDCBGB3,2,2,-3.4704616,True,0
27,280,2022-08-24_145331_MDCNGB1,0,0,-3.0635386,True,0
28,372,2022-08-30_151522_MDCBGB8,0,2,-3.1068518,False,-2
29,276,2022-08-24_145251_MDCNGB1,0,0,-3.2288709,True,0
30,294,2022-08-24_145756_MDCNGB2,0,0,-3.7568853,True,0
31,347,2022-08-30_144816_MDCBGB3,2,2,-3.670135,True,0
32,245,2022-08-04_152445_MDCNGB2,0,0,-3.7361016,True,0
33,99,2022-07-08_145740_MDCNGB6,0,1,-3.9797778,False,-1
34,115,2022-07-26_174250_MDCBGB1,1,1,-3.8771698,True,0
35,397,2022-08-30_160406_MDCBGB12,1,2,-3.4922807,False,-1
